ACCESSION: MSBNK-SMB_Measured-HSA032P0544001
RECORD_TITLE: Characterized; LysoPC(18:1(11Z)); LC-ESI-QTOF; MS2; POSITIVE; generated fron DDA dataset
DATE: 2025.04.02 (Averaged 2025.02.25, Processed 2025.02.25, Annotated 2025.03.31, Curated 2025.04.02)
AUTHORS: Shin-MassBank project
LICENSE: CC BY-NC-SA
PUBLICATION: Yu et al. Front Cell Infect Microbiol. 2022,11,763507
COMMENT: This is an averaged mass spectra data created by averaging product ion scan data obtained from the following DDA dataset.
COMMENT: The metabolite structure was characterized at Level 3 automatically. One of the possible structures is shown in the record.
COMMENT: REPOSITORY MetaboLights
COMMENT: DATASET_ID MTBLS3233
COMMENT: DATASET_TITLE The gut microbiome and metabolites are altered and interrelated in patients with rheumatoid arthritis
COMMENT: DATASET_AUTHORS Die Yu, Juping Du, Xia Pu, Liyuan Zheng, Shuaishuai Chen, Na Wang, Jun Li, Shiyong Chen, Shaobiao Pan, Bo Shen
COMMENT: MS1_M/Z_AVERAGED_THRES 15.000
COMMENT: MS2_M/Z_AVERAGED_THRES 20.000
COMMENT: DATASET_FILE_NUM 60
COMMENT: NUM_AVERAGED_SPEC 27
COMMENT: RAW_SPEC {'HC4-pos_4505': {'bp': 22009.0, 'sum': 51549.0}, 'HC3-pos_4838': {'bp': 13069.0, 'sum': 36449.0}, 'RA14-pos_4247': {'bp': 9998.0, 'sum': 24647.0}, 'RA11-pos_4350': {'bp': 8459.0, 'sum': 23036.0}, 'RA1-pos_4835': {'bp': 7415.0, 'sum': 18338.0}, 'RA11-pos_4299': {'bp': 6916.0, 'sum': 16691.0}, 'RA21-pos_3522': {'bp': 6525.0, 'sum': 18618.0}, 'HC15-pos_4506': {'bp': 6130.0, 'sum': 19220.0}, 'RA1-pos_5058': {'bp': 5810.0, 'sum': 16847.0}, 'RA7-pos_4368': {'bp': 5480.0, 'sum': 14820.0}, 'HC25-pos_4474': {'bp': 4939.0, 'sum': 19525.0}, 'RA3-pos_4397': {'bp': 3377.0, 'sum': 8347.0}, 'RA25-pos_4510': {'bp': 3339.0, 'sum': 11401.0}, 'HC10-pos_4426': {'bp': 2791.0, 'sum': 8519.0}, 'HC3-pos_4775': {'bp': 2780.0, 'sum': 6420.0}, 'RA4-pos_4543': {'bp': 2400.0, 'sum': 6417.0}, 'HC24-pos_4340': {'bp': 2235.0, 'sum': 6479.0}, 'RA15-pos_4633': {'bp': 1985.0, 'sum': 5304.0}, 'HC17-pos_4381': {'bp': 1928.0, 'sum': 6010.0}, 'RA9-pos_4230': {'bp': 1863.0, 'sum': 4945.0}, 'RA12-pos_4698': {'bp': 1411.0, 'sum': 4343.0}, 'HC21-pos_4380': {'bp': 1392.0, 'sum': 4055.0}, 'RA18-pos_4455': {'bp': 1317.0, 'sum': 5591.0}, 'QC1-pos_4296': {'bp': 1212.0, 'sum': 3932.0}, 'RA11-pos_4259': {'bp': 1099.0, 'sum': 2796.0}, 'HC20-pos_4633': {'bp': 1013.0, 'sum': 3111.0}, 'RA23-pos_4370': {'bp': 993.0, 'sum': 2987.0}}
COMMENT: RETENTION_TIME_STDEV 0.037
COMMENT: PRECURSOR_M/Z_RAW 544.335378
COMMENT: PRECURSOR_M/Z_STDEV 0.001085
COMMENT: PRECURSOR_IN_MS1 mz 544.338931; int 159.972; delta(ppm) 19.412541
COMMENT: PROPOSED_MF MS-FINDER 2.268; C15H51N5S5; [M+2ACN+H]+; delta(ppm) 114797.078419
COMMENT: PROPOSED_MF MS-FINDER 2.257; C19H51N7O7S; [M+Na]+; delta(ppm) 16772.404324
COMMENT: PROPOSED_MF MS-FINDER 2.247; C23H54N3O6P; [M+2Na-H]+; delta(ppm) 123822.868609
COMMENT: PROPOSED_MF MS-FINDER 2.230; C10H35N15O4S; [M+2ACN+H]+; delta(ppm) 114804.123950
COMMENT: PROPOSED_MF MS-FINDER 2.216; C23H41N13; [M+2Na-H]+; delta(ppm) 123855.893229
COMMENT: PROPOSED_MF MS-FINDER 2.214; C27H55NO4S2; [M+Na]+; delta(ppm) 16772.056352
COMMENT: PROPOSED_MF MS-FINDER 2.214; C26H53N5S2; [M+2Na-H]+; delta(ppm) 123824.684751
COMMENT: PROPOSED_MF MS-FINDER 2.200; C13H47N7O4S3; [M+2ACN+H]+; delta(ppm) 114773.416160
COMMENT: PROPOSED_MF MS-FINDER 2.175; C33H35NO; [M+2ACN+H]+; delta(ppm) 114803.783696
COMMENT: PROPOSED_MF MS-FINDER 2.128; C31H47N5S; [M+Na]+; delta(ppm) 16775.918859
COMMENT: PROPOSED_MF MS-FINDER 2.114; C32H35N3; [M+2ACN+H]+; delta(ppm) 114778.137174
COMMENT: PROPOSED_MF MS-FINDER 2.079; C21H64NO2PS4; [M+Na]+; delta(ppm) 16774.908924
COMMENT: PROPOSED_MF MS-FINDER 1.952; C21H51NOS4; [M+2ACN+H]+; delta(ppm) 114772.997877
COMMENT: PROPOSED_MF SIRIUS5_Sirius 3986.431; C26H52NO7P; [M+Na]+; delta(ppm) 16789.364778
COMMENT: PROPOSED_MF SIRIUS5_Sirius 11.431; C25H45N5O8; [M+H]+; delta(ppm) 8.765058
COMMENT: PROPOSED_MF SIRIUS5_Sirius 8.508; C26H39NO6; [M+C4H6N2+H]+; delta(ppm) 1.374841
COMMENT: PROPOSED_MF SIRIUS5_Sirius 7.508; C30H45N3O6; [M+H]+; delta(ppm) 1.374841
COMMENT: PROPOSED_MF SIRIUS5_Sirius 6.109; C19H39N7O4S; [M+C4H6N2+H]+; delta(ppm) 0.114961
COMMENT: PROPOSED_MF SIRIUS5_Sirius 4.660; C28H50NO7P; [M+H]+; delta(ppm) -1.659604
COMMENT: PROPOSED_MF SIRIUS5_Sirius 4.462; C31H49NO4; [M-H+Na+Na]+; delta(ppm) 92265.189625
COMMENT: PROPOSED_MF SIRIUS5_Sirius 3.960; C27H35N5O2; [M+C4H6N2+H]+; delta(ppm) -1.082111
COMMENT: PROPOSED_MF SIRIUS5_Sirius 0.413; C35H45NO4; [M+H]+; delta(ppm) -6.015266
COMMENT: PROPOSED_MF SIRIUS5_Sirius -1.354; C24H39N5O2S; [M+C4H6N2+H]+; delta(ppm) -7.275127
COMMENT: PROPOSED_MF SIRIUS5_Zodiac 1.000; C31H49NO4; [M-H+Na+Na]+; delta(ppm) 92265.189625
COMMENT: PROPOSED_MF SIRIUS5_Zodiac 1.000; C26H52NO7P; [M+Na]+; delta(ppm) 16789.364778
COMMENT: PROPOSED_MF SIRIUS5_Zodiac 0.946; C25H45N5O8; [M+H]+; delta(ppm) 8.765058
COMMENT: PROPOSED_MF SIRIUS5_Zodiac 0.583; C26H39NO6; [M+C4H6N2+H]+; delta(ppm) 1.374841
COMMENT: PROPOSED_MF SIRIUS5_Zodiac 0.229; C19H39N7O4S; [M+C4H6N2+H]+; delta(ppm) 0.114961
COMMENT: PROPOSED_MF SIRIUS5_Zodiac 0.188; C27H35N5O2; [M+C4H6N2+H]+; delta(ppm) -1.082111
COMMENT: PROPOSED_MF SIRIUS5_Zodiac 0.051; C30H45N3O6; [M+H]+; delta(ppm) 1.374841
COMMENT: PROPOSED_MF SIRIUS5_Zodiac 0.003; C28H50NO7P; [M+H]+; delta(ppm) -1.659604
COMMENT: PROPOSED_MF SIRIUS6_Sirius 11.511; C26H52NO7P; [M+Na]+; delta(ppm) 16789.364778
COMMENT: PROPOSED_MF SIRIUS6_Sirius 5.648; C26H52NO7P; [M+Na]+; delta(ppm) 16789.364778
COMMENT: PROPOSED_MF SIRIUS6_Zodiac 1.000; C26H52NO7P; [M+Na]+; delta(ppm) 16789.364778
COMMENT: PROPOSED_COMPOUND SIMILARITY:GNPS 1.000; YAMUFBLWGFFICM-PTGWMXDISA-N; C26H52NO7P; Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14
COMMENT: PROPOSED_COMPOUND CFM-ID:MsfinderDB 0.578; LAXQYRRMGGEGOH-JXRLJXCWSA-N; [M+H]+; CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C
COMMENT: PROPOSED_COMPOUND CFM-ID:MsfinderDB 0.537; GOMVPVRDBLLHQC-VEJNOCSESA-N; [M+H]+; CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C
COMMENT: PROPOSED_COMPOUND CFM-ID:MsfinderDB 0.375; RLUWEDUUYKGLSD-UHFFFAOYSA-N; [M+H]+; O=C(NC1=CC=C(OCCCCCCC)C=C1)C2OC3OC4(OC3C5OC6(OC25)CCCCC6)CCCCC4
COMMENT: PROPOSED_COMPOUND CFM-ID:MsfinderDB 0.324; TWBNKXFGAHSGNJ-UHFFFAOYSA-N; [M+H]+; O=C(OCC(O)COP(=O)([O-])CC[N+](C)(C)C)C(OC)CCC#CC=CCCCC(C)CCCCC=C
COMMENT: PROPOSED_COMPOUND CFM-ID:MsfinderDB 0.321; DTOOQGWHNXOUHN-UHFFFAOYSA-N; [M+H]+; O=C(NCCCN(CCCC)CCCC)C1=CC=CC(=C1)N2C(=O)N3CCC=4C=5C=CC=CC5NC4C3(C2=O)C
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 6.900; YAMUFBLWGFFICM-PTGWMXDISA-N; [M+Na]+; LysoPC(18:1(9Z))
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 6.796; PZRFVAHZNWPPAC-VBKSFVIKSA-N; [M+Na]+; LysoPC(18:1(11Z))
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 6.713; LAXQYRRMGGEGOH-JXRLJXCWSA-N; [M+H]+; LysoPC(20:4(5Z,8Z,11Z,14Z))
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 6.709; GOMVPVRDBLLHQC-VEJNOCSESA-N; [M+H]+; LysoPC(20:4(8Z,11Z,14Z,17Z))
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 6.464; UURHYSSHOYMCKH-XCMWCYMESA-N; [M+Na]+; 1-[(9Z)-hexadecenyl]-2-acetyl-sn-glycero-3-phosphocholine
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 6.464; ZOFBAJKPGIIQFN-BVIGAXKXNA-N; [M+Na]+; PC(O-16:1(11Z)/2:0)
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 6.431; ADOCFGYWKPSJCY-UVLJHOIJNA-N; [M+Na]+; PC(18:1(6Z)/0:0)
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 6.412; MULVVBYNDZRKPA-XMSVLXDKNA-N; [M+Na]+; PC(P-16:0/2:0)
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 6.387; LXHJYOQXXHUOHA-UVLJHOIJNA-N; [M+Na]+; PC(0:0/18:1(6Z))
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.911; TWBNKXFGAHSGNJ-UHFFFAOYSA-N; [M+H]+; 2-hydroxy-3-[(2-methoxy-12-methyloctadeca-7,17-dien-5-ynoyl)oxy]propyl [2-(trimethylazaniumyl)ethyl]phosphonate
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.786; RINOSSPYIGLHTK-PCRYTYOLNA-N; [M+2ACN+H]+; Epothilone H1;(-)-Epothilone H1
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.774; LIJRFLZASLDFJY-UHFFFAOYSA-N; [M+H]+; 2-(2-{2-[({1-acetyl-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,5H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-ylidene}amino)oxy]acetamido}acetamido)-3-methylbutanoic acid
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.772; MBXGWWYNNAIWOI-UHFFFAOYSA-N; [M+2ACN+H]+; 5-[11-(1-hydroxy-5-methylhexyl)-3-methyl-5-oxa-10-azatricyclo[8.4.0.0?,?]tetradec-6-en-4-ylidene]-3-(hydroxymethyl)-4-methoxy-2,5-dihydrofuran-2-one
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.765; RBJLJXXKTAKXFD-UHFFFAOYSA-N; [M+Na]+; 3-(acetyloxy)-1-{4-[(4-hydroxy-3-methoxyphenyl)methyl]piperidin-4-yl}octyl 2,3-bis(methylamino)propanoate
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.593; BGDXKHPYMYERKR-UHFFFAOYSA-N; [M+2Na-H]+; 10-hydroxy-6,9,10,20,23-pentamethyl-17-oxo-4-azahexacyclo[12.11.0.0?,??.0?,?.0??,??.0??,??]pentacosan-20-yl acetate
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.579; IFJZMBMXBYAZGF-BIZLGUKKNA-N; [M+Na]+; UNPD201991
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.549; ILJLLFKVQGRRBF-UHFFFAOYSA-N; [M+H]+; 4-[3-(acetyloxy)-5-hydroxydecyl]-2-({4-[(2-aminopiperidin-1-ium-4-yl)methyl]-2-oxopyrrolidin-1-yl}methyl)-1-hydroxy-6-methoxycyclohexyl
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.548; HNWHIKFOCPGCJE-UHFFFAOYSA-N; [M+H]+; benzyl({[1-({5-[4-(2-methoxyphenyl)piperazine-1-carbonyl]-1-azabicyclo[2.2.2]octan-2-yl}methyl)-1H-1,2,3-triazol-4-yl]methyl})methylamine
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.507; XRONSYJWKNWMJO-UHFFFAOYSA-N; [M+2ACN+H]+; 2-[3-(14,15-dihydroxy-4,8,12-trimethyl-16-oxoheptadeca-4,6,11-trien-1-yl)-2-oxo-2,5-dihydro-1H-pyrrol-1-yl]acetic acid
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.502; YLWWSDVSVMNCNP-UHFFFAOYSA-N; [M+2ACN+H]+; 2-[4-(14,15-dihydroxy-4,8,12-trimethyl-16-oxoheptadeca-4,6,11-trien-1-yl)-2-oxo-2,5-dihydro-1H-pyrrol-1-yl]acetic acid
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.485; BJNSUFWQCVTVHO-UHFFFAOYSA-N; [M+2ACN+H]+; 4-butyl-3-hydroxy-1-(2-{4-hydroxy-3-methoxy-5-[(2-oxopyrrolidin-1-yl)methyl]phenyl}ethyl)cyclohexyl acetate
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.484; FQGNKSXLEDAGFC-UHFFFAOYSA-N; [M+2ACN+H]+; 7-[3,5-dihydroxy-2-(3-hydroxy-5-phenylpent-1-en-1-yl)cyclopentyl]-N-(1,3-dihydroxypropan-2-yl)hept-5-enamide
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.444; BCRHWPOSFBJLLY-UHFFFAOYSA-N; [M+2ACN+H]+; 17-Demethoxy-15-Hydroxylreblastatin
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.374; BBSDIDRWIOUQCQ-SYYPDESJNA-N; [M+2ACN+H]+; UNPD57444
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.322; UHHHXMDZJLTDFE-UHFFFAOYSA-N; [M+2ACN+H]+; 2,2-dimethyl-3-({5-[(morpholin-4-yl)methyl]-1,2-oxazol-3-yl}methyl)-N,N-bis[(pyridin-2-yl)methyl]cyclobutan-1-amine
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.271; JAVUAZAUZQMQEQ-RZMBVTPNNA-N; [M+2Na-H]+; UNPD140761
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.248; NDYNZJFZILADOQ-UHFFFAOYSA-N; [M+2ACN+H]+; 2-[8-hydroxy-3-(methoxymethyl)-6a,10b-dimethyl-dodecahydronaphtho[2,1-d][1,3]dioxin-7-yl]-N-[(2-methoxyphenyl)methyl]acetamide
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.248; YMVWBDKMTISHJU-UHFFFAOYSA-N; [M+2ACN+H]+; 2-[8-hydroxy-3-(methoxymethyl)-6a,10b-dimethyl-dodecahydronaphtho[2,1-d][1,3]dioxin-7-yl]-N-[(4-methoxyphenyl)methyl]acetamide
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.232; JPKOXEYPEWSPLG-UHFFFAOYSA-N; [M+2ACN+H]+; CNP0435626
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.224; MJOCBYOXSDKPPM-KDURUIRLSA-N; [M+2ACN+H]+; 3-[4-[5-[(2S,6R)-2,6-dimethylpiperidin-1-yl]pentyl]-3-oxoquinoxalin-2-yl]-4-hydroxybenzenecarboximidamide
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.224; XBYGONLLFUVZNC-UHFFFAOYSA-N; [M+2Na-H]+; 1'-acetyl-5',7,9,13-tetramethyl-5-oxaspiro[pentacyclo[10.8.0.0?,?.0?,?.0??,??]icosane-6,2'-piperidin]-16-yl acetate
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.199; ZPYOXVKJNQBTTC-UHFFFAOYSA-N; [M+2ACN+H]+; 4-(3a,5a,7-trihydroxy-9a-{[(3-hydroxypropyl)imino]methyl}-11a-methyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl)-2,5-dihydrofuran-2-one
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.190; IJGRNPPRKDQZNS-UHFFFAOYSA-N; [M+2ACN+H]+; ethyl 7-(acetyloxy)-3'-carbamoyl-9a,11a-dimethyl-hexadecahydrospiro[cyclopenta[a]phenanthrene-1,2'-oxirane]-3'-carboxylate
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.171; NNRLQJLRICHBII-UHFFFAOYSA-N; [M+2Na-H]+; 6-(4-acetamido-3-methylbutyl)-7,9,13-trimethyl-5-oxapentacyclo[10.8.0.0?,?.0?,?.0??,??]icos-6-en-16-yl acetate
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 5.105; HMQDCECLCNFOLW-UHFFFAOYSA-N; [M+2ACN+H]+; 3-{[5-({6-oxo-7,11-diazatricyclo[7.3.1.0?,?]trideca-2,4-dien-11-yl}methyl)-1-azabicyclo[2.2.2]octan-2-yl]methyl}-1-phenylurea
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 4.953; PJWMSBXFIIHYNA-UHFFFAOYSA-N; [M+2ACN+H]+; 3-(2-methoxyethyl)-1-[(5-{[4-(2-methoxyphenyl)piperazin-1-yl]methyl}-1-azabicyclo[2.2.2]octan-2-yl)methyl]thiourea
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 4.844; RVJSDDWQHYUGFJ-UHFFFAOYSA-N; [M+2ACN+H]+; 7-(benzylamino)-4-[3-oxo-3-(4-phenylpiperazin-1-yl)propyl]-octahydropyrrolo[1,2-a]pyrazin-1-one
COMMENT: PROPOSED_COMPOUND MS-FINDER:MsfinderDB 4.831; FNFLSPXNUOWCAH-UHFFFAOYSA-N; [M+2ACN+H]+; 4-[3-(2,3-dihydro-1H-indol-1-yl)-3-oxopropyl]-7-({[4-(dimethylamino)phenyl]methyl}amino)-octahydropyrrolo[1,2-a]pyrazin-1-one
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; GOMVPVRDBLLHQC-VEJNOCSESA-N; [M+H]+; LysoPC(20:4(8Z,11Z,14Z,17Z))
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; LAXQYRRMGGEGOH-JXRLJXCWSA-N; [M+H]+; LysoPC(20:4(5Z,8Z,11Z,14Z))
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; ILJLLFKVQGRRBF-UHFFFAOYSA-N; [M+H]+; 4-[3-(acetyloxy)-5-hydroxydecyl]-2-({4-[(2-aminopiperidin-1-ium-4-yl)methyl]-2-oxopyrrolidin-1-yl}methyl)-1-hydroxy-6-methoxycyclohexyl
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; MJKIMDJGEJCOEP-UHFFFAOYSA-N; [M+H]+; N-[2-(phenylsulfanyl)ethyl]-4-{4,7,11-trihydroxy-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl}pentanamide
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; IFJZMBMXBYAZGF-BIZLGUKKNA-N; [M+Na]+; UNPD201991
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; PZRFVAHZNWPPAC-VBKSFVIKSA-N; [M+Na]+; LysoPC(18:1(11Z))
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; YAMUFBLWGFFICM-PTGWMXDISA-N; [M+Na]+; LysoPC(18:1(9Z))
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; UURHYSSHOYMCKH-XCMWCYMESA-N; [M+Na]+; 1-[(9Z)-hexadecenyl]-2-acetyl-sn-glycero-3-phosphocholine
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; ADOCFGYWKPSJCY-UVLJHOIJNA-N; [M+Na]+; PC(18:1(6Z)/0:0)
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; LXHJYOQXXHUOHA-UVLJHOIJNA-N; [M+Na]+; PC(0:0/18:1(6Z))
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; MULVVBYNDZRKPA-XMSVLXDKNA-N; [M+Na]+; PC(P-16:0/2:0)
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; ZOFBAJKPGIIQFN-BVIGAXKXNA-N; [M+Na]+; PC(O-16:1(11Z)/2:0)
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; RBJLJXXKTAKXFD-UHFFFAOYSA-N; [M+Na]+; 3-(acetyloxy)-1-{4-[(4-hydroxy-3-methoxyphenyl)methyl]piperidin-4-yl}octyl 2,3-bis(methylamino)propanoate
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; KOBHYGXJFZRQFP-NVUBLBHONA-N; [M+2ACN+H]+; UNPD184933
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; PJWMSBXFIIHYNA-UHFFFAOYSA-N; [M+2ACN+H]+; 3-(2-methoxyethyl)-1-[(5-{[4-(2-methoxyphenyl)piperazin-1-yl]methyl}-1-azabicyclo[2.2.2]octan-2-yl)methyl]thiourea
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; MJOCBYOXSDKPPM-KDURUIRLSA-N; [M+2ACN+H]+; 3-[4-[5-[(2S,6R)-2,6-dimethylpiperidin-1-yl]pentyl]-3-oxoquinoxalin-2-yl]-4-hydroxybenzenecarboximidamide
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; XRONSYJWKNWMJO-UHFFFAOYSA-N; [M+2ACN+H]+; 2-[3-(14,15-dihydroxy-4,8,12-trimethyl-16-oxoheptadeca-4,6,11-trien-1-yl)-2-oxo-2,5-dihydro-1H-pyrrol-1-yl]acetic acid
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 1.000; YLWWSDVSVMNCNP-UHFFFAOYSA-N; [M+2ACN+H]+; 2-[4-(14,15-dihydroxy-4,8,12-trimethyl-16-oxoheptadeca-4,6,11-trien-1-yl)-2-oxo-2,5-dihydro-1H-pyrrol-1-yl]acetic acid
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.996; VIAXDDBFFSKHGA-CMUACPRTNA-N; [M+2ACN+H]+; UNPD5451
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.996; XUSXOPRDIDWMFO-JKLNQYLTNA-N; [M+2ACN+H]+; UNPD145731
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.996; YKGUGWOESSUWAR-HHAJQJEONA-N; [M+2ACN+H]+; UNPD55127
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.996; ARCVBMPERJRMKB-CPIRLDNISA-N; [M+2ACN+H]+; G-52
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.996; KHAZIDVDHIRJDD-UHFFFAOYSA-N; [M+2ACN+H]+; 2-[(4-amino-3-{[3-amino-6-(aminomethyl)-3,4-dihydro-2H-pyran-2-yl]oxy}-2-hydroxy-6-(methylamino)cyclohexyl)oxy]-5-methyl-4-(methylamino)oxane-3,5-diol
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.973; IJGRNPPRKDQZNS-UHFFFAOYSA-N; [M+2ACN+H]+; ethyl 7-(acetyloxy)-3'-carbamoyl-9a,11a-dimethyl-hexadecahydrospiro[cyclopenta[a]phenanthrene-1,2'-oxirane]-3'-carboxylate
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.970; LIJRFLZASLDFJY-UHFFFAOYSA-N; [M+H]+; 2-(2-{2-[({1-acetyl-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,5H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-ylidene}amino)oxy]acetamido}acetamido)-3-methylbutanoic acid
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.957; TWBNKXFGAHSGNJ-UHFFFAOYSA-N; [M+H]+; 2-hydroxy-3-[(2-methoxy-12-methyloctadeca-7,17-dien-5-ynoyl)oxy]propyl [2-(trimethylazaniumyl)ethyl]phosphonate
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.941; UHHHXMDZJLTDFE-UHFFFAOYSA-N; [M+2ACN+H]+; 2,2-dimethyl-3-({5-[(morpholin-4-yl)methyl]-1,2-oxazol-3-yl}methyl)-N,N-bis[(pyridin-2-yl)methyl]cyclobutan-1-amine
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.107; BBSDIDRWIOUQCQ-SYYPDESJNA-N; [M+2ACN+H]+; UNPD57444
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.000; FNFLSPXNUOWCAH-UHFFFAOYSA-N; [M+2ACN+H]+; 4-[3-(2,3-dihydro-1H-indol-1-yl)-3-oxopropyl]-7-({[4-(dimethylamino)phenyl]methyl}amino)-octahydropyrrolo[1,2-a]pyrazin-1-one
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.000; HMQDCECLCNFOLW-UHFFFAOYSA-N; [M+2ACN+H]+; 3-{[5-({6-oxo-7,11-diazatricyclo[7.3.1.0?,?]trideca-2,4-dien-11-yl}methyl)-1-azabicyclo[2.2.2]octan-2-yl]methyl}-1-phenylurea
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.000; RVJSDDWQHYUGFJ-UHFFFAOYSA-N; [M+2ACN+H]+; 7-(benzylamino)-4-[3-oxo-3-(4-phenylpiperazin-1-yl)propyl]-octahydropyrrolo[1,2-a]pyrazin-1-one
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.000; RINOSSPYIGLHTK-PCRYTYOLNA-N; [M+2ACN+H]+; Epothilone H1;(-)-Epothilone H1
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.000; BCRHWPOSFBJLLY-UHFFFAOYSA-N; [M+2ACN+H]+; 17-Demethoxy-15-Hydroxylreblastatin
